snr_db,label,h_real_0,h_imag_0,tau_0,h_real_1,h_imag_1,tau_1,h_real_2,h_imag_2,tau_2,h_real_3,h_imag_3,tau_3,h_real_4,h_imag_4,tau_4,h_real_5,h_imag_5,tau_5
0,1,-0.1641785509173473,-0.6476588477490083,0.0,0.1141426376469111,-0.3717780126937263,1.612107581385979,0.4329422892295432,-0.515320357031009,15.984138372508037,0.3921210639614135,0.2194914926803823,61.91805419649352,0.1225914038504563,-0.0312131707176315,71.41930293533086,0.2789320594318946,0.203032134686376,72.53384577927359
0,1,-0.2484666635395308,0.8343796321299408,0.0,-0.6603203464564376,0.2968763054982957,9.300353277858646,-0.2353391406764678,-0.4345604890490823,36.16247611881538,0.231414890481193,0.4364874973001587,47.40594210268959,-0.4016626329722247,0.5038971273792724,50.02403752666109,-0.0385350966763484,0.1844297362929462,173.7140714183477
0,1,-0.8269840382001743,-0.2246588927151387,0.0,-0.5909950595857575,-0.5065402538259649,0.5676257711314259,0.3283792342128989,0.3204075641426217,2.4024395307000743,-0.1619241351010931,0.1038294947559124,23.44588403586878,-0.0449655296052567,0.0248854745357065,27.064032305816877,-0.2587820715684863,0.2921331557218049,99.4126733104558
0,1,0.3693900048507185,-0.4702434288271698,0.0,-0.5063820887984598,-0.2440491567419084,9.21957619516082,0.2379772731938625,-0.0348906580110842,31.48808034866993,0.3420782510823163,0.0158959227895046,35.92230588907762,0.4611678699965229,-0.0260819056413657,43.71674659070192,0.0071295200184955,0.3311742586685423,93.54794666166144
0,1,1.2181586397145534,0.811617112050502,0.0,0.0502435288723202,-0.2445317923830984,0.9934913172721832,0.0770788580080833,-0.2745407134774472,18.276423410186357,-0.2668333378672677,-0.04439706946248,20.774395531998152,-0.3460742375026586,-0.4755870174100185,36.22555016921117,-0.0376853798046434,-0.2001419050797134,40.21140313580472
0,1,0.609303417035953,-1.1289969606105492,0.0,-0.1029558396013805,-0.0523242322342797,5.962114129870236,-0.1796365031550242,-0.1369522293276209,9.28914525732501,0.0889915690888406,-0.0137705704904031,24.5044455279968,0.2024257455937847,-0.0710653776270019,45.658685039965874,0.1117518235111962,-0.1335535582706863,86.23659753827992
0,1,0.2467301504235846,-0.7843452207617094,0.0,0.2085632026297874,0.6373828755039845,1.4616379987223382,-0.2675152265026091,-0.1066174913825959,5.705219369376666,0.153865783017521,-0.152797084795658,14.56286222734493,-0.0286686017190469,-0.4041059501263663,24.043179155386436,0.6505785366764921,-0.4035621263634046,33.55477848211233
0,1,-0.4134840622764473,0.6589025820984868,0.0,-0.1448807726626781,0.3341341968296651,14.08750126451134,-0.0082684823007419,-0.7205508543854559,21.87155793683555,0.2753993650435525,0.2187776794289075,28.55752949619078,-0.3474726460014096,-0.3551432140020478,46.1253622164786,-0.0609975522638297,0.2763744000373576,53.07141576728967
0,1,-1.3808056754487588,-0.5233644956848755,0.0,-0.4613677660087112,-0.5817033400486644,6.940538594783673,0.0288961681158872,-0.2366329464247648,7.444586267092006,0.0482115838828708,0.538644688630425,18.35182091741573,0.2568795749545586,0.2459333852582971,25.851561112440077,0.3192504014913123,-0.0814337246636409,35.59951549485981
0,1,-0.2626537997093621,-0.8870001069957253,0.0,0.5510703901282015,0.6212464791788022,0.7476728916715496,0.145251076932493,-0.031299447503271,1.200290552148699,0.0233333588115956,0.3407048796130323,3.644957969142732,-0.5716804169716848,-0.2297059384514699,7.085107941574219,0.0869964825306552,-0.2238373601853919,42.04368439108033
0,1,0.8681313102463906,0.7041522131090978,0.0,0.529618435349,0.0502844332426218,10.37853868643026,0.3720721952887592,-0.0911420557398864,11.119477487699625,-0.1379807861249016,-0.2330212745453102,21.08406260854485,0.7035541711312632,-0.1852427046786075,28.817602198918905,-0.3954918156313901,0.1915738367964707,49.30362728319502
0,1,-0.5808512375404569,-0.6965411376744142,0.0,-0.2514222295503122,-0.7097061406930786,2.2328075322611047,0.1050796291283594,-0.2327114481724281,2.33840570376109,-0.2115302381199963,-0.1774539999412602,5.752051036033535,-0.3425389979314921,0.2067522167708259,28.73484799537629,-0.0954685601828021,0.5082952504528487,31.511803000057476
0,1,0.9075717649486148,0.3372279948499268,0.0,0.1616073431665592,-0.1480568084299349,15.760877149006134,-0.1674932421589,-0.2751904113818619,17.4372704782049,0.1048369210997707,-0.6463858641760937,18.12315866595908,-0.0410236969089055,0.1166542519442063,20.60448464613365,0.5107113441675131,-0.1098815200619796,46.17668425649999
0,1,1.3829081937341328,-0.7048701217681833,0.0,0.1446584297003882,-0.0634650196650565,11.454851383598028,0.151549047375804,-0.3432468211866981,15.751233249271792,0.1786029940344413,0.4626495931667945,33.580037642618954,0.3067466269456611,-0.5140546763900504,41.52462388555077,0.1525593117251447,0.2977734770907376,42.9770643259593
0,1,0.654360988802565,-0.7902764209253896,0.0,0.1957806217510469,0.3528671656647422,8.005410193415862,0.0320844706480227,-0.1074431833403955,17.640455516386485,-0.1293492225181054,-0.3715015282402105,19.761000424247573,-0.0240283912572517,-0.1722300410483334,72.44741756562239,-0.2801075461107933,-0.1413390341319322,75.21774753083587
0,1,-0.7285724056361531,-0.7720658028985115,0.0,0.6792151887139335,-0.3147341147159084,2.4449819019901025,-0.0952221013197559,-0.2646525134242962,4.447651736056812,-0.1692865762946094,-0.2580707068794429,6.257784301793553,-0.2860399268728419,-0.1176778168372903,9.576086452592392,-0.1554562348198407,-0.2574772816047059,9.79816930823078
0,1,0.7203448379517239,-0.7103184657962047,0.0,0.3440761498550959,-0.3336979494314075,8.052144415698178,-0.11041852443018,-0.0077590876588743,19.259950855631885,0.2052209951244503,0.2300223478888807,19.83143541217157,-0.284443640748736,0.3610049223274896,36.278074303915226,0.1326501898706719,-0.2899663315221735,48.99558384683538
0,1,-0.0854391586222906,0.074577524879254,0.0,-0.0387929261498931,0.2165333741211067,10.007818822438914,-0.1736182203087812,0.0807088250295613,10.372265502924686,-0.492011345573083,-0.3204729481137494,11.014386449110344,-0.1375699117121415,-0.5106681015492673,19.92554244347788,0.1848214512600528,0.1460434063795176,46.14079751135505
0,1,-1.0145265121103642,-0.1689208194454526,0.0,-0.3012712015916163,-0.8337653483222651,5.095185891984917,0.1719759958708617,-0.0510214937601678,14.81381170609233,0.0257129817617938,0.5073305014104189,18.929307131123387,-0.7790883674001401,-0.2853468838862144,35.212629800920055,-0.3670780087279813,-0.3129816850118586,82.79049487409677
0,1,-0.8313724975403339,0.4418499580761381,0.0,-0.1499463184829322,0.3067579997403578,15.207587212141688,0.4421315926137535,-0.0752542719027965,22.186876917449634,-0.0117308745347358,0.2157447236297945,28.741398695738138,0.557766338767792,0.10642231248316,36.55167575553583,0.5456541268683299,-0.4878904381603441,40.12587063635299
0,1,1.0637807545341087,0.1324336246159119,0.0,-0.0357989986898683,0.2567034479872139,1.4768348341281383,-0.2599115960214593,0.1025605803807153,2.14867463822994,0.1603773689693895,0.3713903010417385,12.474576778891027,-0.1126557958446512,-0.1363957606149227,13.57233793300162,-0.2479284281135414,0.2167585914881811,31.599513934557244
0,1,1.0338157037427542,0.4807782760580458,0.0,0.1649039041050375,-0.2352322488344958,0.8393498891070266,0.2586081749342285,0.427325062663861,11.81770099007826,-0.2775521880396179,0.2269259256981112,15.540144631846156,0.1438045348413916,0.2725008064457516,23.440097967295017,-0.3256583392224498,0.1429728997483856,39.59839009675984
0,1,-0.998317195464589,-0.3275050932503044,0.0,0.3307101138867426,0.1317169291415773,5.99721649705654,-0.648019068883827,-0.5117733766231543,8.959943603065009,0.2463247908670543,-0.0695687596000719,28.58493153792129,0.2625982686569198,0.235198284429026,35.89066784135328,0.0155189804085038,-0.1010767165815374,93.55143294474792
0,1,-0.9083958310524876,0.211515762263818,0.0,0.2661028979968622,-0.3233384829647464,3.698409559991812,-0.2932899346016655,-0.0553598680536073,5.147037211774649,-0.2327243737360689,-0.2390932816049307,10.072280085987812,0.3846482475897783,-0.0594650958314577,37.24179075882154,0.0930611404657989,-0.243314334530899,46.04446755402903
0,1,-0.2496750380870689,-0.6873919917082494,0.0,-0.1164628112830957,-0.6357581060945243,29.752136290111235,-0.1971508523792009,0.0519356396833126,30.035831998987245,-0.3847761058806672,0.0852491859541896,46.40406115837184,0.1842545569645972,-0.0815229161176439,57.93126364756555,0.3201452679545337,0.1469753732696885,97.51705768027924
0,1,0.9222209374168174,-0.1375611554318655,0.0,0.2944743238282296,0.360626728112438,0.4623858301615318,0.9118969591010924,0.528741957084374,7.7003676688492995,0.4207121401208601,-0.3117324829505525,45.55924865183009,0.2685035829898231,-0.2884705365262083,98.8313235016542,0.2999195159990722,-0.0128816093172468,108.24185173601684
0,1,1.169194712087686,0.1292979106450282,0.0,-0.0307205953228293,0.0844409201675602,1.15078796700249,-0.0397196989092074,-0.4030872201957288,6.682828821193381,0.2039631536941169,0.1552297291705733,25.657455238523745,-0.1314051386654846,0.1795775372379071,34.08596094087477,0.2801566950420313,0.1202884283326051,36.00626022319052
0,1,0.7483706316301865,0.1084516481322525,0.0,-0.0982392079319056,0.1258860974641005,9.07154269258917,-0.2675332808698231,0.4116930868528786,21.781392422098374,-0.076737383565286,-0.2445084743590924,38.26214998359395,-0.084170782474608,-0.0389229616448828,50.49405449605859,0.3778225616237279,0.2638887207580681,71.23092314711253
0,1,-0.8585955156082629,-0.1176918297190418,0.0,-0.032233826357699,-0.2556171828337609,2.129321826277355,0.1382168476081206,-0.1310666967975454,16.35035020808533,-0.6535773747056512,-0.4091604884633686,34.90217553310939,0.3412329255449824,0.2083449705768705,44.163180686341015,-0.0396414036638739,0.2550922289580364,77.05270569962988
0,1,-0.1895764617306527,0.9825629399883246,0.0,-0.295096820831116,0.6489246060782464,9.310103562420451,-0.0424882478007745,-0.0990484999636637,11.942794953451992,0.846079684301218,0.0842765440087427,29.756729027765147,-0.4404303228341549,-0.1738123566032161,32.146827789065384,-0.3950054979110662,0.0309824388584581,32.46299358857219
0,1,1.009203101389581,-0.6782405150458196,0.0,-0.1069142191459903,0.0484115826564778,0.7164708608003203,0.1162776013623581,0.2320837433694431,3.925834941643606,-0.2948972127937281,-0.0849156815967588,6.12454352992227,0.5866139045418148,0.3049924539074861,15.789986049753676,0.2932452893722981,0.3080104242613198,46.849591949098766
0,1,-1.4118532883979644,0.0362249461148507,0.0,0.0584254056229764,0.0860778174446945,3.599277081667467,0.2724081935134474,-0.2048631805890368,4.042241771377096,0.7628603350586507,-0.1827591281037054,5.929887288367681,-0.7471923519086595,0.0194992052302273,44.65500184625947,-0.2098586523451621,-0.3295770365518145,74.15705038692164
0,1,0.7941189875256229,-1.0334302591599225,0.0,0.0357613492680209,0.1024872784603424,8.208102255093573,0.1009682074606009,0.3207391619201517,19.22423664413394,-0.1763972602756426,0.036329182563927,23.40296104269815,-0.0201853429668622,-0.6841376356530926,45.41151270572823,-0.0758762019129751,-0.2671090033590276,71.57767676004565
0,1,-0.5329886686852094,-1.016368402459937,0.0,0.3169895661249973,-0.2054378796280251,8.935996221985496,-0.7853728825216417,-0.098599660501899,21.3749055714088,-0.3594496515769967,0.5965832121918194,21.55252635405134,0.4068157813096699,-0.4596343928068449,49.20815059253135,-0.2414327118133775,0.3654317538297981,58.40067741178612
0,1,0.2308766619971765,-0.1621849175098897,0.0,0.2276514917451396,0.1500949712494153,3.5542048005343894,0.5648859158875554,0.6945935801798178,4.37989117197251,-0.4265002097404769,0.3053400570121751,6.244186808755536,0.2157627992027817,-0.1721812942414238,21.56969096055607,0.0331795598028542,0.1024084893584724,53.65907236769729
0,1,-0.5322629957174916,-0.8685263157386649,0.0,0.2307652719318322,0.4851163230634194,1.1834477634283391,0.4515890705645494,-0.6671859797768751,9.04799535974186,0.1294874950625101,-0.0854053558516006,30.7261903628948,-0.072222014459314,-0.1530989730975438,53.99388397839452,-0.3115459120489511,0.0066454481664684,142.982740001951
0,1,-0.6641908257301062,0.5439358246431648,0.0,0.0787385348147926,0.4531544767311558,2.059771089885824,0.2701915783019885,0.2489231898735741,4.90512688114748,-0.0823831567755532,0.2095302335488317,29.36033411946857,0.0761918634847206,-0.1565773876473368,32.57994754301312,-0.0912324226803764,-0.272633868791842,128.1272565041993
0,1,0.4578089778778039,-0.9290430432305216,0.0,0.0450636128916864,-0.016898538738564,0.5892922418099893,0.304665981804875,-0.223200357178388,8.827618155703618,-0.2151264978515926,-0.0876041759923562,24.563996127142683,0.2522893887320425,0.3844090101123196,53.531974969773245,-0.2187207051272008,-0.2674978303387105,62.58293183423392
0,1,-0.8289579729370989,-0.478824238772061,0.0,-0.4177527073247024,-0.0215074567294998,7.95905638449061,0.2946636480035253,0.0134479594127919,26.50965508776944,0.0705115072626835,-0.5684720910804897,48.33110108633816,0.2341675716146974,0.4075210765204725,55.94792932071645,-0.0171464842257552,0.39693231240859,103.10035976858552
0,1,0.810573795792947,-0.6072584806960805,0.0,-0.0846345728014526,-0.288040337848112,30.68919692034989,-0.2187183420942927,0.0247101918320006,35.63140621727145,-0.2873053736954945,-0.2152487146922423,37.143184641922375,0.0447191662908052,0.0513919538929655,44.85991352896468,-0.2495230111170121,-0.2976584417216324,66.4947408250142
0,1,0.2757212160013866,-0.9320326393802832,0.0,0.0074780080867818,-0.6062618960441672,0.7510994300066196,0.0434417610727594,0.5210941726676289,1.2596313810915558,-0.2722538631265148,0.0949072747392492,16.987053778341302,-0.6454857460221554,-0.2404910658146503,20.93174390263476,0.3590307711787496,0.1433048138671356,40.23691708039924
0,1,-0.2572807983353926,0.9671839921287722,0.0,-0.5899575150445536,-0.131803901993628,2.2893677459181654,0.2728435662469218,-0.3083876361898604,2.634910185924394,0.4234057552815351,0.163934568951065,9.03352960751622,0.5698825748077747,0.03274273937566,12.81675118706532,0.3723200349638235,0.0141469419565778,15.715650594111274
0,1,0.3678950835022843,0.9035823088976104,0.0,-0.9747983213801076,0.0440482171199709,1.03372684289951,-0.1135661162354037,0.082754042091384,2.0164236581427293,-0.2870634921993779,-0.0859303928498927,2.237470343084865,0.5112901644773156,-0.2220399145710329,15.959725025989432,-0.1850439685060796,0.4814007540806301,50.27435454641323
0,1,0.5610565921853654,0.3905723896124259,0.0,0.1183927909666667,-0.0114928224619236,0.4581328577967412,0.2498460099054496,0.2364862547436311,8.21271665812319,0.7724282272938043,-0.0378052127863503,41.93678762242361,-0.0523798502474652,-0.4613412982248188,42.578519136401766,-0.4323434657594583,0.1040700359864736,112.07308871011575
0,1,-0.2399639398344226,1.2372938456951412,0.0,-0.2119667018047439,-0.4220816644145035,4.148999263511264,0.170518440787918,0.1181581403672111,11.61321461995248,-0.2924599766515245,-0.2054978980312944,28.703529856084906,0.1234161839324551,-0.0713814023928291,57.322468711608025,0.7184577266206162,0.3016450208865816,224.26198397722317
0,1,0.4814562422957721,0.5655144247654108,0.0,-0.2657716496121685,0.5200407648977518,8.01260927060354,-0.0032222044092563,0.4029201648609724,8.666215656344136,-0.2549704796476645,-0.1787644292602693,12.461386602964277,-0.2950355465542754,0.1508188630483463,18.871164467495912,0.088126738007857,-0.0254829473393158,67.12472083107905
0,1,-0.3003948067965775,1.150766148980243,0.0,-0.1488730585968085,0.3135442228748671,3.689524597837527,0.1087444488489207,-0.1225637041260315,7.068523558245039,0.3096802810636154,-0.0007781460748075,12.143168567956618,-0.2360549090557573,-0.179168461482895,23.631751050608862,0.0759933985472111,-0.034596410812773,52.738446219940975
0,1,0.4709373738945976,-0.1652004749154997,0.0,0.2574055220414701,-0.3628346808245777,11.382711019105434,-0.5164626476735916,-0.0009096189370202,17.61584510974815,0.2213973708306601,-0.2731006043240447,24.03337459661502,-0.2154730993008211,-0.1470999424701224,28.20377102097698,0.0728430444564867,-0.2881208002038074,41.10973421920313
0,1,1.0935759060070815,0.0245209563260138,0.0,0.1036945749896966,0.2077876370380495,2.358888635870259,-0.256374638606921,-0.216447714449299,8.015807557772153,-0.1315858013586307,0.71099849447526,41.03263046448309,0.0411229613167458,-0.0100298400852428,47.11177953022287,-0.1088359556330631,-0.0008710488746024,111.4291504008342
0,1,0.3705929344540088,0.8114305897235348,0.0,0.1779694401070534,-0.125653617176064,4.200767747560158,-0.5710099643895039,0.282897662198751,15.237087560381164,0.0887037586683955,0.294575813206492,46.72695977597976,-0.1717069218238554,0.2818613111020529,50.39774492886983,0.053337753269638,-0.2505312328587522,74.9211325333548
0,1,-0.2590880144761772,-1.2261361715571557,0.0,-0.093737900908371,-0.2574735862580635,2.0072728370282817,-0.7551444756661232,-0.2862720315721252,3.1675243486911207,0.6301516369231517,-0.2168183565991051,20.076047521065387,0.2273833750145916,0.454369775771372,22.527913171945432,-0.2461348488545424,-0.1620246645072258,77.83714143531627
0,1,-0.4076436154424213,-0.7899994558444191,0.0,-0.2943334959682883,0.1829392154414295,5.565796774460609,-0.2931402036515909,-0.1365385750209934,13.966771506732629,-0.0589438954255883,0.0352086122325932,19.733912425530992,0.4186949134033809,-0.2182197186669013,24.60056873287776,0.0940954904654649,-0.6158958733139569,37.81852101733514
0,1,-0.1855796149565658,-1.5340880087766378,0.0,-0.3061932390155604,0.0202191559513058,10.676299064688084,0.1709798374328887,0.3452712729304278,18.87441292524053,-0.0035789528592009,-0.1340176497254472,43.7196107349125,0.1107176015776746,0.0726120721719522,66.46416804871852,0.046736294818606,0.4686561582790105,112.0892701028132
0,1,0.7044074864434356,-0.5155042563681168,0.0,-0.1691480317193564,0.1385754604936977,0.8477853278600769,-0.1296085978174622,0.0111132472497748,4.618382363980039,-0.0273238521461429,0.0424258419235345,27.535580363289192,-0.1325878250483507,-0.0098783965672302,65.45561780187272,-0.1182582844745192,0.1572054968578447,91.16320623875066
0,1,-0.8169998933140873,-0.0534512662374455,0.0,-0.50749376299845,0.0127312581776418,8.589151724196727,0.5781538177625705,-0.4909236228741772,9.837406748207032,0.5186274270059416,0.0669430647168468,13.099988333034458,-0.1617133851809488,0.1052741629271195,13.87800847653432,-0.1627338146528165,0.1505956110246728,16.786077551944228
0,1,0.8326803289082582,0.945576771925974,0.0,0.0733136643765952,-0.3137268162970538,0.0060994063536918,0.1781082881399446,0.0391931010421941,7.635855669739138,0.2241457683119918,-0.0209791584829365,9.01720790498085,0.0203041710082478,-0.5699973428220234,64.91046284495305,-0.0022524909704121,0.0323915034719899,98.60712667449258
0,1,-0.8380911787577042,0.376646802066981,0.0,-0.1931369886074047,-0.2523397143213183,0.5909260017915177,0.117590163194793,0.0492145362473316,11.24662506626498,-0.2128241977651221,0.2736829772803707,15.072728609017013,-0.3508966308887506,-0.0363823758389602,31.96484714911921,-0.2380895843244519,-0.0312108093042034,46.95355485596284
0,1,1.1410367283076084,-0.1929696798804956,0.0,-0.189727609850789,0.0995948357095113,6.0515026064198185,0.3143434824979787,-0.611336520578355,10.689669464675536,-0.2583413167837037,0.4061458069076339,41.601607627756735,-0.5488262686677168,-0.0096437892098616,41.77242109928963,0.1576318781555792,0.1212639214312798,92.67430787580174
0,1,-0.7621372138821632,-0.0095143478813451,0.0,-0.2498807004283817,0.1159867784440397,7.971243630821476,0.0856076379333038,0.492656946625468,15.384887068162335,0.2531296580127045,-0.343880437438252,18.769271153250077,-0.2580290056348636,0.1215472241214063,43.55408202703592,0.0605467326194893,-0.0210766981865136,45.09910983716868
0,1,-1.136583905171929,-0.1947837039851717,0.0,0.3808656303580292,0.108700902890841,1.9087829587013327,-0.478922784916809,-0.2759316165797745,8.188918050192848,0.1384903457539545,-0.0749688169289255,19.590062651654108,0.1113702210592751,0.1377364478423996,42.43392418455057,0.0914950011664648,-0.2333001060357008,43.29499776368674
0,1,0.5893768461681693,-0.4806715355026673,0.0,-0.0362222505430742,0.3368880167417541,0.101651513722011,-0.1992874644730945,0.1790113927395069,3.386140805700183,0.3814280021717108,-0.1925335329288471,7.991568288981387,-0.210571932226691,0.092420042793994,13.934219794736208,-0.3769714914551457,0.2034780168567078,22.437969142087024
0,1,-0.9516599894079822,-0.0764827974053691,0.0,0.3605063663424153,-0.7560918720008598,2.5589348185175567,0.5475973693750149,-0.4690963328310064,3.070617308962067,-0.6140555261828505,0.0062282457500052,7.752570586284875,0.0507625929237978,0.3602702360396132,16.207746430931817,0.291514497928048,-0.4625221662685688,100.5945619991467
0,1,0.445673898634969,-1.4726003983820148,0.0,-0.5284620552415215,0.0619608331161981,3.2505148495723417,-0.4199151710777278,0.039178186803173,10.46930309796234,-0.2468998158454535,0.474009807657007,21.75229096436232,-0.096661038795105,0.1222720125170591,32.745699338591805,0.059062233918722,0.2866434664608187,44.91075197802212
0,1,-1.2579531737979777,-0.0309491288109785,0.0,0.6629128239759539,-0.1694300395097575,16.109419495425975,0.2160812729980652,-0.0075838461879121,17.17728104809037,-0.6200690911627291,-0.5486085237071874,23.76166056235585,-0.1422222119921682,0.1033443517424894,39.76739310865632,0.2168736359785004,0.1193947539447643,106.74007544712931
0,1,-0.708053507467,-0.5699633766223384,0.0,-0.2297504494720218,-0.0132982870272759,16.234729437984768,0.1436857597525428,0.6681003836514103,26.411988944965515,0.0428510481946219,-0.1199854371378066,40.6062561313093,-0.0284696423996918,-0.0092201140491638,41.82542126930835,0.0411463185718228,-0.6122902943982639,105.61516925648222
0,1,-0.4865911993923783,-0.7923831131537855,0.0,-0.0725043677632967,-0.297477226224134,11.628093059546686,0.2059450988423432,-0.2513569636965715,20.020924079921706,-0.0613848929332527,-0.4138835141566768,22.53000809691448,-0.0962507981616604,0.1118538961785852,59.075568801094,-0.0549476638602688,0.2520049870734142,62.59441621745582
0,1,-1.12262628694907,-0.544761161470154,0.0,0.1672165869819521,-0.3004737893085937,3.9608084740545415,-0.1736183186525797,0.2635006003656712,16.065377590623303,-0.2757623831938666,-0.1291442719630726,20.87906638604156,-0.2719823856345733,-0.029790748998398,47.60906797010929,0.3020024110174593,0.1849250293100955,101.65998176895452
0,1,0.4014731197325988,-0.162710439380996,0.0,0.0759645704219593,-0.1298382345889653,13.888868161642431,0.1504487046934705,0.0127724772860429,15.778499106192536,0.1890433241634624,0.1330612229913806,16.82901196110706,-0.6259192312599509,0.6755731694337049,23.25636476989581,-0.2275657709046331,0.3687154506379839,143.84998657292752
0,1,-0.8891505564716694,0.1262084168599976,0.0,0.5938641909932265,0.1008581396965432,2.032586514820844,0.1661300809576624,-0.1952835949502437,8.487524064708612,0.0456499642908411,-0.3778643987871745,25.14630467767358,0.144100047599738,-0.0937353468182812,36.23408774965722,-0.0518238612737853,0.2301381104085813,49.4020144889337
0,1,1.0836258293604528,0.2178866997874018,0.0,-0.3524820873641673,-0.2451820652760682,1.2445195644719584,-0.0720289736904682,-0.0975934238378439,1.3426813495875836,0.2751638743933937,-0.0521287749061965,29.305825289962552,-0.0840202505790933,-0.1298196941615258,81.29909961880855,0.1189952092788673,-0.0285591296044514,89.28508844912167
0,1,0.2978920270098343,0.1746763816523528,0.0,0.0377208565589544,0.7644316765132453,1.4206785310365897,0.4286015099014063,0.0235699764463463,13.750333595863612,-0.0222187520574394,-0.2272305988114131,14.047270275784468,-0.4878956768915395,-0.067439933938686,16.72566628641086,0.0307938095697666,0.2210842199255124,38.43026389264905
0,1,-0.7110701477817225,0.6876713636644363,0.0,0.0117697728098764,-0.3583795207166336,2.724259156323328,-0.0392752012124455,-0.3294773391123943,7.692658285695275,0.7902527487537117,0.2643938589223575,9.68920632379936,-0.7325494267397679,0.796614977656609,9.836635659197972,-0.274120280261364,0.0858507424766683,33.65145632628212
0,1,0.3116185935545935,0.2082018047060305,0.0,0.6817509698392468,-0.1345806769818723,1.9430519128237265,-0.0655846017176815,-0.3605686277841446,7.671953402723451,-0.1963647748155725,0.3649906276294632,8.211673415389223,0.1740803856438169,-0.6612369336256896,13.795675466737269,0.165916488646896,0.1202500365071223,79.4224517222393
0,1,-0.4148071210988924,-0.3310841353951282,0.0,0.6877807957745905,0.0679919896616116,6.945216288339207,-0.0914654543015696,0.3990326064223103,13.133673513380874,-0.2321577789176326,0.6408123402343233,59.56720692393117,-0.3748346385653647,-0.0414166555891716,86.41159706117182,0.106192164149193,-0.0500109038446275,110.36458732454392
0,1,0.855073279536743,1.1545372165046683,0.0,0.3932707698953008,-0.0244703114923865,1.839403269290906,-0.005523546572622,-0.0882104327329918,2.0840909952719384,0.6346303639919904,0.4634226653304508,8.348117540489607,-0.0527302320955398,0.1012219316702067,49.56721293361868,-0.4996570246725113,-0.0820692976338932,82.99728170738929
